config,K,seed,test_f1_full,test_f1_per,test_k_err,test_k_hat,test_k_used,test_miou_full,test_miou_per,test_mof_full,test_mof_per,test_nmi
dp_g1.0_plan,6,1,0.7429555654525757,0.750155508518219,1.0,6.0,6.0,0.536648154258728,0.5355045199394226,0.6117501854896545,0.6186505556106567,0.5247747898101807
dp_g1.0_plan,6,2,0.7199333310127258,0.7212221622467041,1.0,6.0,6.0,0.5364769697189331,0.539398193359375,0.6076417565345764,0.6213657855987549,0.5320667624473572
dp_g1.0_plan,6,0,0.6280221939086914,0.6821333765983582,1.0,6.0,6.0,0.47799137234687805,0.5050398111343384,0.5614215135574341,0.5975318551063538,0.5196405649185181
dp_g1.0_plan,10,0,0.6251999735832214,0.6405333876609802,1.0,6.0,6.0,0.3721950352191925,0.4565083682537079,0.47925224900245667,0.5620971918106079,0.47663140296936035
dp_g1.0_plan,10,2,0.6182000041007996,0.661133348941803,1.0,6.0,6.0,0.4824705719947815,0.4951055943965912,0.5605998635292053,0.5911980271339417,0.5366359353065491
dp_g1.0_plan,10,1,0.6991778016090393,0.7133111357688904,1.0,6.0,6.0,0.5265897512435913,0.5264293551445007,0.5988085269927979,0.6111735701560974,0.5363757610321045
dp_g1.0_plan,20,0,0.5394444465637207,0.6827336549758911,2.0,7.0,7.0,0.4941883981227875,0.5082224011421204,0.5262941718101501,0.5518065690994263,0.4911733567714691
dp_g1.0_plan,20,1,0.6215333342552185,0.5934889316558838,3.0,8.0,8.0,0.48699507117271423,0.5194000601768494,0.5006162524223328,0.5298848152160645,0.4701007902622223
dp_g1.0_plan,20,2,0.565666675567627,0.525533139705658,3.0,8.0,8.0,0.4726227819919586,0.48859915137290955,0.4813064932823181,0.5084255933761597,0.4953968822956085
